"","gene_id","gene_name","overall_rank","average_rank","n_withinTop2000"
"ENSG00000113269","ENSG00000113269","RNF130",816,1087,4
"ENSG00000176697","ENSG00000176697","BDNF",817,1088.75,4
"ENSG00000149925","ENSG00000149925","ALDOA",818.5,1089.75,4
"ENSG00000174898","ENSG00000174898","CATSPERD",818.5,1089.75,3
"ENSG00000170296","ENSG00000170296","GABARAP",820,1090,4
"ENSG00000078902","ENSG00000078902","TOLLIP",821,1091.5,4
"ENSG00000144834","ENSG00000144834","TAGLN3",822,1093,4
"ENSG00000107281","ENSG00000107281","NPDC1",823,1093.25,4
"ENSG00000071054","ENSG00000071054","MAP4K4",824,1093.5,3
"ENSG00000132640","ENSG00000132640","BTBD3",825,1096.25,4
"ENSG00000176871","ENSG00000176871","WSB2",826,1097.75,4
"ENSG00000140105","ENSG00000140105","WARS",827,1098.25,3
"ENSG00000145242","ENSG00000145242","EPHA5",828,1099,3
"ENSG00000286961","ENSG00000286961","AC091938.1",829,1099.75,4
"ENSG00000239922","ENSG00000239922","AC092958.1",830,1101,4
"ENSG00000099308","ENSG00000099308","MAST3",831,1103.5,4
"ENSG00000242759","ENSG00000242759","LINC00882",832.5,1105.75,4
"ENSG00000137710","ENSG00000137710","RDX",832.5,1105.75,4
"ENSG00000171873","ENSG00000171873","ADRA1D",834,1106,3
"ENSG00000156976","ENSG00000156976","EIF4A2",835,1106.5,4
"ENSG00000065600","ENSG00000065600","PACC1",836,1107.25,4
"ENSG00000130962","ENSG00000130962","PRRG1",837,1109.25,3
"ENSG00000165169","ENSG00000165169","DYNLT3",838,1109.75,4
"ENSG00000123095","ENSG00000123095","BHLHE41",839.5,1110.25,4
"ENSG00000099622","ENSG00000099622","CIRBP",839.5,1110.25,4
"ENSG00000186472","ENSG00000186472","PCLO",841.5,1111.5,4
"ENSG00000126950","ENSG00000126950","TMEM35A",841.5,1111.5,4
"ENSG00000167770","ENSG00000167770","OTUB1",843,1112,4
"ENSG00000197747","ENSG00000197747","S100A10",844,1113.25,4
"ENSG00000157064","ENSG00000157064","NMNAT2",845,1114,4
"ENSG00000182013","ENSG00000182013","PNMA8A",846,1114.75,4
"ENSG00000127184","ENSG00000127184","COX7C",847.5,1115,4
"ENSG00000033627","ENSG00000033627","ATP6V0A1",847.5,1115,4
"ENSG00000163466","ENSG00000163466","ARPC2",849.5,1115.75,3
"ENSG00000051596","ENSG00000051596","THOC3",849.5,1115.75,4
"ENSG00000131089","ENSG00000131089","ARHGEF9",851,1117,4
"ENSG00000197106","ENSG00000197106","SLC6A17",852,1117.25,4
"ENSG00000110675","ENSG00000110675","ELMOD1",853,1119.5,4
"ENSG00000132294","ENSG00000132294","EFR3A",855,1120,4
"ENSG00000196876","ENSG00000196876","SCN8A",855,1120,4
"ENSG00000152767","ENSG00000152767","FARP1",855,1120,4
"ENSG00000137726","ENSG00000137726","FXYD6",857,1120.75,4
"ENSG00000175264","ENSG00000175264","CHST1",858,1121,4
"ENSG00000142494","ENSG00000142494","SLC47A1",859,1121.25,4
"ENSG00000169744","ENSG00000169744","LDB2",860,1121.5,4
"ENSG00000187730","ENSG00000187730","GABRD",861,1122,4
"ENSG00000156299","ENSG00000156299","TIAM1",862,1122.5,4
"ENSG00000176749","ENSG00000176749","CDK5R1",863,1123.75,4
"ENSG00000100399","ENSG00000100399","CHADL",864,1127.5,4
"ENSG00000239672","ENSG00000239672","NME1",865,1128.25,4
"ENSG00000165704","ENSG00000165704","HPRT1",866,1128.5,3
"ENSG00000099250","ENSG00000099250","NRP1",867,1130.75,4
"ENSG00000119655","ENSG00000119655","NPC2",868,1131.5,3
"ENSG00000171368","ENSG00000171368","TPPP",869,1132.25,4
"ENSG00000170035","ENSG00000170035","UBE2E3",870.5,1135.25,4
"ENSG00000133612","ENSG00000133612","AGAP3",870.5,1135.25,4
"ENSG00000155097","ENSG00000155097","ATP6V1C1",872,1136,4
"ENSG00000084444","ENSG00000084444","FAM234B",873,1136.75,4
"ENSG00000125534","ENSG00000125534","PPDPF",874,1137.25,4
"ENSG00000153707","ENSG00000153707","PTPRD",875,1138,4
"ENSG00000186260","ENSG00000186260","MRTFB",876,1139,4
"ENSG00000102144","ENSG00000102144","PGK1",877,1139.5,3
"ENSG00000149927","ENSG00000149927","DOC2A",878,1142.25,4
"ENSG00000177105","ENSG00000177105","RHOG",879,1144.5,4
"ENSG00000241685","ENSG00000241685","ARPC1A",880,1146,4
"ENSG00000169499","ENSG00000169499","PLEKHA2",881,1149,4
"ENSG00000141367","ENSG00000141367","CLTC",882,1149.25,4
"ENSG00000119900","ENSG00000119900","OGFRL1",883,1149.75,4
"ENSG00000130477","ENSG00000130477","UNC13A",884,1151.75,4
"ENSG00000172270","ENSG00000172270","BSG",885,1152.5,4
"ENSG00000149970","ENSG00000149970","CNKSR2",886,1154.5,4
"ENSG00000198689","ENSG00000198689","SLC9A6",887,1156.5,4
"ENSG00000242173","ENSG00000242173","ARHGDIG",888,1157,4
"ENSG00000183454","ENSG00000183454","GRIN2A",889,1157.5,3
"ENSG00000164742","ENSG00000164742","ADCY1",890,1158.25,4
"ENSG00000165175","ENSG00000165175","MID1IP1",891,1158.75,4
"ENSG00000158109","ENSG00000158109","TPRG1L",892,1159.5,3
"ENSG00000092051","ENSG00000092051","JPH4",893,1160.75,4
"ENSG00000109670","ENSG00000109670","FBXW7",894,1161.75,4
"ENSG00000127445","ENSG00000127445","PIN1",895,1162,4
"ENSG00000164885","ENSG00000164885","CDK5",896,1163.75,4
"ENSG00000109466","ENSG00000109466","KLHL2",897,1167,4
"ENSG00000175866","ENSG00000175866","BAIAP2",898,1168.5,4
"ENSG00000139182","ENSG00000139182","CLSTN3",899,1168.75,4
"ENSG00000133639","ENSG00000133639","BTG1",900,1169.25,4
"ENSG00000198258","ENSG00000198258","UBL5",901,1170,4
"ENSG00000141458","ENSG00000141458","NPC1",902,1172.5,4
"ENSG00000157087","ENSG00000157087","ATP2B2",903.5,1173.75,4
"ENSG00000092841","ENSG00000092841","MYL6",903.5,1173.75,4
"ENSG00000130787","ENSG00000130787","HIP1R",905,1175.5,4
"ENSG00000125144","ENSG00000125144","MT1G",906,1176,4
"ENSG00000156076","ENSG00000156076","WIF1",907,1177.25,4
"ENSG00000196531","ENSG00000196531","NACA",908,1178,4
"ENSG00000128609","ENSG00000128609","NDUFA5",909,1179.5,4
"ENSG00000010282","ENSG00000010282","HHATL",910.5,1182.5,4
"ENSG00000166206","ENSG00000166206","GABRB3",910.5,1182.5,4
"ENSG00000171840","ENSG00000171840","NINJ2",912,1186,4
"ENSG00000165152","ENSG00000165152","TMEM246",913,1186.75,4
"ENSG00000161281","ENSG00000161281","COX7A1",914,1187,4
"ENSG00000182809","ENSG00000182809","CRIP2",915,1189.75,4
"ENSG00000162975","ENSG00000162975","KCNF1",916.5,1190.5,3
"ENSG00000168309","ENSG00000168309","FAM107A",916.5,1190.5,3
"ENSG00000156011","ENSG00000156011","PSD3",918.5,1191,4
"ENSG00000073670","ENSG00000073670","ADAM11",918.5,1191,4
"ENSG00000147676","ENSG00000147676","MAL2",920,1192.25,3
"ENSG00000180440","ENSG00000180440","SERTM1",921,1193,3
"ENSG00000185742","ENSG00000185742","C11orf87",922,1194,4
"ENSG00000198898","ENSG00000198898","CAPZA2",923,1194.75,4
"ENSG00000196230","ENSG00000196230","TUBB",924.5,1198.75,4
"ENSG00000139112","ENSG00000139112","GABARAPL1",924.5,1198.75,4
"ENSG00000018625","ENSG00000018625","ATP1A2",926,1199.5,4
"ENSG00000152661","ENSG00000152661","GJA1",927.5,1202.75,4
"ENSG00000182621","ENSG00000182621","PLCB1",927.5,1202.75,4
"ENSG00000077327","ENSG00000077327","SPAG6",929,1203.75,3
"ENSG00000178233","ENSG00000178233","TMEM151B",930.5,1205.75,4
"ENSG00000061337","ENSG00000061337","LZTS1",930.5,1205.75,4
"ENSG00000110195","ENSG00000110195","FOLR1",932,1207.25,3
"ENSG00000172115","ENSG00000172115","CYCS",933,1209.5,3
"ENSG00000006210","ENSG00000006210","CX3CL1",934,1210,4
"ENSG00000140905","ENSG00000140905","GCSH",935,1211.25,4
"ENSG00000132824","ENSG00000132824","SERINC3",936,1214.75,4
"ENSG00000179364","ENSG00000179364","PACS2",937,1215.5,4
"ENSG00000129951","ENSG00000129951","PLPPR3",938,1217.75,4
"ENSG00000174521","ENSG00000174521","TTC9B",939,1218.25,4
"ENSG00000115935","ENSG00000115935","WIPF1",940,1218.5,4
"ENSG00000128564","ENSG00000128564","VGF",941,1220,4
"ENSG00000228971","ENSG00000228971","LINC02607",942,1221.25,4
"ENSG00000153820","ENSG00000153820","SPHKAP",943,1222,4
"ENSG00000143774","ENSG00000143774","GUK1",944,1222.25,3
"ENSG00000108639","ENSG00000108639","SYNGR2",945,1223.25,4
"ENSG00000113763","ENSG00000113763","UNC5A",946,1225,3
"ENSG00000086061","ENSG00000086061","DNAJA1",947,1225.75,4
"ENSG00000163888","ENSG00000163888","CAMK2N2",948,1226,3
"ENSG00000177614","ENSG00000177614","PGBD5",949,1226.75,4
"ENSG00000172201","ENSG00000172201","ID4",950,1229.25,4
"ENSG00000129355","ENSG00000129355","CDKN2D",951,1231,4
"ENSG00000008282","ENSG00000008282","SYPL1",952,1233,4
"ENSG00000173812","ENSG00000173812","EIF1",953,1239.25,4
"ENSG00000173227","ENSG00000173227","SYT12",954,1240.5,4
"ENSG00000186487","ENSG00000186487","MYT1L",955.5,1240.75,3
"ENSG00000071553","ENSG00000071553","ATP6AP1",955.5,1240.75,3
"ENSG00000106538","ENSG00000106538","RARRES2",957,1241,3
"ENSG00000104093","ENSG00000104093","DMXL2",958,1241.5,4
"ENSG00000111885","ENSG00000111885","MAN1A1",959,1242.25,3
"ENSG00000092621","ENSG00000092621","PHGDH",960,1242.5,4
"ENSG00000117069","ENSG00000117069","ST6GALNAC5",961,1245,3
"ENSG00000186340","ENSG00000186340","THBS2",962,1246.75,3
"ENSG00000133116","ENSG00000133116","KL",963,1247.25,3
"ENSG00000061918","ENSG00000061918","GUCY1B1",964,1251,4
"ENSG00000204287","ENSG00000204287","HLA-DRA",965,1251.5,4
"ENSG00000151729","ENSG00000151729","SLC25A4",966,1253.75,4
"ENSG00000198417","ENSG00000198417","MT1F",967,1254,4
"ENSG00000119147","ENSG00000119147","ECRG4",968,1254.75,3
"ENSG00000168675","ENSG00000168675","LDLRAD4",969,1255.5,3
"ENSG00000168481","ENSG00000168481","LGI3",970.5,1256.5,4
"ENSG00000100285","ENSG00000100285","NEFH",970.5,1256.5,4
"ENSG00000164326","ENSG00000164326","CARTPT",972.5,1257.25,4
"ENSG00000233682","ENSG00000233682","AL356417.2",972.5,1257.25,3
"ENSG00000021645","ENSG00000021645","NRXN3",974,1258.25,4
"ENSG00000196562","ENSG00000196562","SULF2",975,1262,4
"ENSG00000119242","ENSG00000119242","CCDC92",976,1262.25,3
"ENSG00000143126","ENSG00000143126","CELSR2",977,1262.75,4
"ENSG00000134333","ENSG00000134333","LDHA",978,1263,3
"ENSG00000120875","ENSG00000120875","DUSP4",979.5,1264,3
"ENSG00000135439","ENSG00000135439","AGAP2",979.5,1264,3
"ENSG00000100097","ENSG00000100097","LGALS1",981,1264.75,4
"ENSG00000204278","ENSG00000204278","TMEM235",982,1266.25,4
"ENSG00000075340","ENSG00000075340","ADD2",983,1267,4
"ENSG00000101856","ENSG00000101856","PGRMC1",984,1270.75,4
"ENSG00000110076","ENSG00000110076","NRXN2",985,1271,4
"ENSG00000092820","ENSG00000092820","EZR",986,1271.75,4
"ENSG00000114115","ENSG00000114115","RBP1",987,1272.25,3
"ENSG00000126267","ENSG00000126267","COX6B1",988,1272.5,4
"ENSG00000100604","ENSG00000100604","CHGA",989,1275,4
"ENSG00000183020","ENSG00000183020","AP2A2",990,1275.5,3
"ENSG00000137825","ENSG00000137825","ITPKA",991,1280.75,3
"ENSG00000164434","ENSG00000164434","FABP7",992,1283.75,4
"ENSG00000135916","ENSG00000135916","ITM2C",993,1285.25,3
"ENSG00000130522","ENSG00000130522","JUND",994,1285.5,3
"ENSG00000103811","ENSG00000103811","CTSH",995,1286.5,3
"ENSG00000176912","ENSG00000176912","TYMSOS",996,1289.25,4
"ENSG00000273079","ENSG00000273079","GRIN2B",997,1289.5,4
"ENSG00000164082","ENSG00000164082","GRM2",998,1289.75,4
"ENSG00000115738","ENSG00000115738","ID2",999,1292,4
"ENSG00000138760","ENSG00000138760","SCARB2",1000,1292.5,4
"ENSG00000076864","ENSG00000076864","RAP1GAP",1001,1293,4
"ENSG00000134590","ENSG00000134590","RTL8C",1002,1293.25,4
"ENSG00000197746","ENSG00000197746","PSAP",1003,1293.75,4
"ENSG00000214279","ENSG00000214279","SCART1",1004,1295,4
"ENSG00000125869","ENSG00000125869","LAMP5",1005,1297,4
"ENSG00000219200","ENSG00000219200","RNASEK",1006,1298.75,3
"ENSG00000145864","ENSG00000145864","GABRB2",1007,1300,3
"ENSG00000196937","ENSG00000196937","FAM3C",1008,1300.75,4
"ENSG00000136928","ENSG00000136928","GABBR2",1009,1302,4
"ENSG00000169021","ENSG00000169021","UQCRFS1",1010,1302.5,4
"ENSG00000101079","ENSG00000101079","NDRG3",1011,1303.75,4
"ENSG00000180739","ENSG00000180739","S1PR5",1012,1304.25,3
"ENSG00000131174","ENSG00000131174","COX7B",1013,1305.25,4
"ENSG00000164161","ENSG00000164161","HHIP",1014,1305.5,4
"ENSG00000107798","ENSG00000107798","LIPA",1015,1306,4
"ENSG00000011677","ENSG00000011677","GABRA3",1016,1307,3
"ENSG00000162444","ENSG00000162444","RBP7",1017,1309.5,4
"ENSG00000136942","ENSG00000136942","RPL35",1018,1310,4
"ENSG00000129682","ENSG00000129682","FGF13",1019,1310.25,3
"ENSG00000179673","ENSG00000179673","RPRML",1020,1311,4
"ENSG00000142686","ENSG00000142686","C1orf216",1021,1311.25,3
"ENSG00000164187","ENSG00000164187","LMBRD2",1022.5,1314.75,4
"ENSG00000197728","ENSG00000197728","RPS26",1022.5,1314.75,3
"ENSG00000084710","ENSG00000084710","EFR3B",1024,1317.75,4
"ENSG00000206052","ENSG00000206052","DOK6",1025,1318.25,4
"ENSG00000282885","ENSG00000282885","AL627171.2",1026,1319.25,3
"ENSG00000176490","ENSG00000176490","DIRAS1",1027,1319.75,3
"ENSG00000156467","ENSG00000156467","UQCRB",1028,1322,3
"ENSG00000170500","ENSG00000170500","LONRF2",1029,1324.25,4
"ENSG00000142669","ENSG00000142669","SH3BGRL3",1030,1325.25,4
"ENSG00000174514","ENSG00000174514","MFSD4A",1031,1326.25,4
"ENSG00000164611","ENSG00000164611","PTTG1",1032,1327.25,4
"ENSG00000174748","ENSG00000174748","RPL15",1033.5,1329,4
"ENSG00000205927","ENSG00000205927","OLIG2",1033.5,1329,3
"ENSG00000187164","ENSG00000187164","SHTN1",1035,1329.25,4
"ENSG00000079841","ENSG00000079841","RIMS1",1036,1329.5,4
"ENSG00000189056","ENSG00000189056","RELN",1037,1334,4
"ENSG00000158828","ENSG00000158828","PINK1",1038,1334.75,3
"ENSG00000147533","ENSG00000147533","GOLGA7",1039,1335.75,4
"ENSG00000106992","ENSG00000106992","AK1",1040,1336,3
"ENSG00000159199","ENSG00000159199","ATP5MC1",1041,1337,4
"ENSG00000067992","ENSG00000067992","PDK3",1042,1337.5,4
"ENSG00000089220","ENSG00000089220","PEBP1",1043,1338.25,4
"ENSG00000124507","ENSG00000124507","PACSIN1",1045,1340,3
"ENSG00000023191","ENSG00000023191","RNH1",1045,1340,4
"ENSG00000187775","ENSG00000187775","DNAH17",1045,1340,3
"ENSG00000106615","ENSG00000106615","RHEB",1047.5,1342.75,3
"ENSG00000108381","ENSG00000108381","ASPA",1047.5,1342.75,4
"ENSG00000166313","ENSG00000166313","APBB1",1049,1343.75,4
"ENSG00000150991","ENSG00000150991","UBC",1050,1344,3
"ENSG00000065534","ENSG00000065534","MYLK",1051,1345.25,4
"ENSG00000149269","ENSG00000149269","PAK1",1052,1346.75,3
"ENSG00000197982","ENSG00000197982","C1orf122",1053.5,1347.75,4
"ENSG00000134243","ENSG00000134243","SORT1",1053.5,1347.75,4
"ENSG00000141404","ENSG00000141404","GNAL",1055,1351.75,4
"ENSG00000092871","ENSG00000092871","RFFL",1056,1352.75,4
"ENSG00000124422","ENSG00000124422","USP22",1057,1355.75,4
"ENSG00000176171","ENSG00000176171","BNIP3",1058,1356,3
"ENSG00000067221","ENSG00000067221","STOML1",1059,1357.75,2
"ENSG00000188846","ENSG00000188846","RPL14",1060,1358.75,4
"ENSG00000145362","ENSG00000145362","ANK2",1061,1360.25,4
"ENSG00000236154","ENSG00000236154","AL450311.1",1062,1362.25,4
"ENSG00000179915","ENSG00000179915","NRXN1",1063,1362.5,4
"ENSG00000170540","ENSG00000170540","ARL6IP1",1064,1364.25,4
"ENSG00000153266","ENSG00000153266","FEZF2",1065,1365.5,4
"ENSG00000067560","ENSG00000067560","RHOA",1066,1366.25,4
"ENSG00000168734","ENSG00000168734","PKIG",1067,1367,3
"ENSG00000132879","ENSG00000132879","FBXO44",1068,1367.25,4
"ENSG00000243678","ENSG00000243678","NME2",1069,1368.5,3
"ENSG00000188153","ENSG00000188153","COL4A5",1070,1368.75,4
"ENSG00000184672","ENSG00000184672","RALYL",1071,1371.5,4
"ENSG00000113327","ENSG00000113327","GABRG2",1072,1371.75,3
"ENSG00000091129","ENSG00000091129","NRCAM",1073,1372.75,3
"ENSG00000127540","ENSG00000127540","UQCR11",1074,1374.75,3
"ENSG00000147255","ENSG00000147255","IGSF1",1075,1375,4
"ENSG00000137221","ENSG00000137221","TJAP1",1076,1375.25,4
"ENSG00000101474","ENSG00000101474","APMAP",1077,1376.25,4
"ENSG00000221946","ENSG00000221946","FXYD7",1078.5,1376.75,4
"ENSG00000105737","ENSG00000105737","GRIK5",1078.5,1376.75,4
"ENSG00000074800","ENSG00000074800","ENO1",1080,1378.5,3
"ENSG00000111262","ENSG00000111262","KCNA1",1081,1379,4
"ENSG00000147588","ENSG00000147588","PMP2",1082,1381.25,4
"ENSG00000133816","ENSG00000133816","MICAL2",1083,1382,4
"ENSG00000157445","ENSG00000157445","CACNA2D3",1084,1382.25,4
"ENSG00000117592","ENSG00000117592","PRDX6",1085,1386.5,3
"ENSG00000125648","ENSG00000125648","SLC25A23",1086,1387.25,4
"ENSG00000116209","ENSG00000116209","TMEM59",1087,1388.25,4
"ENSG00000126709","ENSG00000126709","IFI6",1088,1389.25,3
"ENSG00000169764","ENSG00000169764","UGP2",1089,1390.75,4
"ENSG00000148053","ENSG00000148053","NTRK2",1090,1391.25,4
"ENSG00000168993","ENSG00000168993","CPLX1",1091,1392,4
"ENSG00000167371","ENSG00000167371","PRRT2",1092,1393.25,4
"ENSG00000175416","ENSG00000175416","CLTB",1093,1395.25,3
"ENSG00000132434","ENSG00000132434","LANCL2",1094,1396,4
"ENSG00000067191","ENSG00000067191","CACNB1",1095,1398.25,4
"ENSG00000139629","ENSG00000139629","GALNT6",1096,1398.5,2
"ENSG00000117318","ENSG00000117318","ID3",1097,1399.25,3
"ENSG00000004660","ENSG00000004660","CAMKK1",1098,1400.25,4
"ENSG00000112137","ENSG00000112137","PHACTR1",1099,1400.5,3
"ENSG00000198929","ENSG00000198929","NOS1AP",1100,1401.25,3
"ENSG00000197956","ENSG00000197956","S100A6",1101.5,1401.5,3
"ENSG00000091157","ENSG00000091157","WDR7",1101.5,1401.5,3
"ENSG00000196091","ENSG00000196091","MYBPC1",1103,1403.75,4
"ENSG00000007168","ENSG00000007168","PAFAH1B1",1104,1404.75,4
"ENSG00000004779","ENSG00000004779","NDUFAB1",1105,1405.25,4
"ENSG00000137216","ENSG00000137216","TMEM63B",1106,1405.75,3
"ENSG00000167614","ENSG00000167614","TTYH1",1107,1407,4
"ENSG00000174996","ENSG00000174996","KLC2",1108,1409.5,4
"ENSG00000109180","ENSG00000109180","OCIAD1",1109,1411,4
"ENSG00000197696","ENSG00000197696","NMB",1110,1413.5,4
"ENSG00000108797","ENSG00000108797","CNTNAP1",1111,1420.75,4
"ENSG00000048540","ENSG00000048540","LMO3",1112,1422,4
"ENSG00000100077","ENSG00000100077","GRK3",1113,1422.75,4
"ENSG00000145824","ENSG00000145824","CXCL14",1114,1423.5,4
"ENSG00000132563","ENSG00000132563","REEP2",1115,1423.75,3
"ENSG00000133687","ENSG00000133687","TMTC1",1116.5,1426.75,3
"ENSG00000142192","ENSG00000142192","APP",1116.5,1426.75,4
"ENSG00000177380","ENSG00000177380","PPFIA3",1118,1428.75,3
"ENSG00000135643","ENSG00000135643","KCNMB4",1119,1429,2
"ENSG00000135720","ENSG00000135720","DYNC1LI2",1120,1429.25,3
"ENSG00000115252","ENSG00000115252","PDE1A",1121,1429.5,3
"ENSG00000198732","ENSG00000198732","SMOC1",1122,1430.5,3
"ENSG00000184702","ENSG00000184702","SEPTIN5",1123,1432,3
"ENSG00000242265","ENSG00000242265","PEG10",1124.5,1432.75,3
"ENSG00000148700","ENSG00000148700","ADD3",1124.5,1432.75,4
"ENSG00000123064","ENSG00000123064","DDX54",1126,1433,4
"ENSG00000168385","ENSG00000168385","SEPTIN2",1127,1436.25,3
"ENSG00000181790","ENSG00000181790","ADGRB1",1128,1437,3
"ENSG00000100276","ENSG00000100276","RASL10A",1129,1437.75,4
"ENSG00000050748","ENSG00000050748","MAPK9",1130,1438,3
"ENSG00000105854","ENSG00000105854","PON2",1131,1440,4
"ENSG00000164405","ENSG00000164405","UQCRQ",1132,1440.5,3
"ENSG00000067606","ENSG00000067606","PRKCZ",1133,1440.75,4
"ENSG00000012223","ENSG00000012223","LTF",1134,1444,3
"ENSG00000131018","ENSG00000131018","SYNE1",1135,1447,3
"ENSG00000135390","ENSG00000135390","ATP5MC2",1136,1447.5,4
"ENSG00000168710","ENSG00000168710","AHCYL1",1137.5,1448.5,4
"ENSG00000164241","ENSG00000164241","C5orf63",1137.5,1448.5,3
"ENSG00000116254","ENSG00000116254","CHD5",1139,1448.75,2
"ENSG00000198053","ENSG00000198053","SIRPA",1140,1450.25,2
"ENSG00000185896","ENSG00000185896","LAMP1",1141,1451.25,3
"ENSG00000183648","ENSG00000183648","NDUFB1",1142,1453,4
"ENSG00000152558","ENSG00000152558","TMEM123",1143,1453.25,3
"ENSG00000124302","ENSG00000124302","CHST8",1144,1454.25,3
"ENSG00000113575","ENSG00000113575","PPP2CA",1145,1454.75,4
"ENSG00000159388","ENSG00000159388","BTG2",1146,1455.75,3
"ENSG00000129250","ENSG00000129250","KIF1C",1147,1457.25,3
"ENSG00000073417","ENSG00000073417","PDE8A",1148,1457.5,4
"ENSG00000126351","ENSG00000126351","THRA",1149,1461.25,4
"ENSG00000197694","ENSG00000197694","SPTAN1",1150,1463.25,3
"ENSG00000186318","ENSG00000186318","BACE1",1151,1463.5,3
"ENSG00000138834","ENSG00000138834","MAPK8IP3",1152,1465.75,4
"ENSG00000179292","ENSG00000179292","TMEM151A",1153,1469,3
"ENSG00000184900","ENSG00000184900","SUMO3",1154,1471.25,3
"ENSG00000173947","ENSG00000173947","PIFO",1155,1471.5,3
"ENSG00000115762","ENSG00000115762","PLEKHB2",1156,1473.75,3
"ENSG00000127561","ENSG00000127561","SYNGR3",1157,1475,4
"ENSG00000170382","ENSG00000170382","LRRN2",1158,1476.25,4
"ENSG00000124251","ENSG00000124251","TP53TG5",1159,1477,3
"ENSG00000080845","ENSG00000080845","DLGAP4",1160,1477.5,3
"ENSG00000100427","ENSG00000100427","MLC1",1161,1479.5,4
"ENSG00000010322","ENSG00000010322","NISCH",1162,1479.75,4
"ENSG00000078725","ENSG00000078725","BRINP1",1163,1482,3
"ENSG00000109458","ENSG00000109458","GAB1",1164,1482.75,3
"ENSG00000154945","ENSG00000154945","ANKRD40",1165,1483,3
"ENSG00000250510","ENSG00000250510","GPR162",1166,1483.25,3
"ENSG00000131187","ENSG00000131187","F12",1167,1485,4
"ENSG00000123119","ENSG00000123119","NECAB1",1168,1487.25,3
"ENSG00000099624","ENSG00000099624","ATP5F1D",1169,1488.5,4
"ENSG00000115365","ENSG00000115365","LANCL1",1170,1490.25,3
"ENSG00000145349","ENSG00000145349","CAMK2D",1171,1491,3
"ENSG00000203485","ENSG00000203485","INF2",1172,1495.25,3
"ENSG00000119866","ENSG00000119866","BCL11A",1173.5,1495.75,4
"ENSG00000105254","ENSG00000105254","TBCB",1173.5,1495.75,4
"ENSG00000130638","ENSG00000130638","ATXN10",1175,1496,4
"ENSG00000085832","ENSG00000085832","EPS15",1176,1496.25,3
"ENSG00000084636","ENSG00000084636","COL16A1",1177,1498.25,2
"ENSG00000160285","ENSG00000160285","LSS",1178,1501,3
"ENSG00000055732","ENSG00000055732","MCOLN3",1179,1501.75,4
"ENSG00000221866","ENSG00000221866","PLXNA4",1180,1504.25,3
"ENSG00000114631","ENSG00000114631","PODXL2",1181.5,1505.25,3
"ENSG00000197102","ENSG00000197102","DYNC1H1",1181.5,1505.25,3
"ENSG00000115310","ENSG00000115310","RTN4",1184,1507.5,4
"ENSG00000185650","ENSG00000185650","ZFP36L1",1184,1507.5,3
"ENSG00000099341","ENSG00000099341","PSMD8",1184,1507.5,4
"ENSG00000031698","ENSG00000031698","SARS",1186,1512,4
"ENSG00000011347","ENSG00000011347","SYT7",1187,1513.5,3
"ENSG00000183023","ENSG00000183023","SLC8A1",1188,1513.75,3
"ENSG00000188011","ENSG00000188011","RTP5",1189,1515,4
"ENSG00000118276","ENSG00000118276","B4GALT6",1190,1517.25,3
"ENSG00000105642","ENSG00000105642","KCNN1",1191,1519.25,3
"ENSG00000161082","ENSG00000161082","CELF5",1192,1520,2
"ENSG00000101222","ENSG00000101222","SPEF1",1193,1520.5,3
"ENSG00000113558","ENSG00000113558","SKP1",1194,1521.5,3
"ENSG00000080815","ENSG00000080815","PSEN1",1195,1522.25,3
"ENSG00000022267","ENSG00000022267","FHL1",1196,1522.5,4
"ENSG00000160678","ENSG00000160678","S100A1",1197,1525.25,3
"ENSG00000135069","ENSG00000135069","PSAT1",1198,1526.25,3
"ENSG00000006611","ENSG00000006611","USH1C",1199,1529.5,3
"ENSG00000154975","ENSG00000154975","CA10",1200,1530,3
"ENSG00000089693","ENSG00000089693","MLF2",1201,1531.5,4
"ENSG00000108395","ENSG00000108395","TRIM37",1202,1536,4
"ENSG00000105613","ENSG00000105613","MAST1",1203,1536.75,2
"ENSG00000157005","ENSG00000157005","SST",1204,1538,4
"ENSG00000167972","ENSG00000167972","ABCA3",1205,1539.75,2
"ENSG00000090238","ENSG00000090238","YPEL3",1206,1540,3
"ENSG00000140988","ENSG00000140988","RPS2",1207.5,1540.25,3
"ENSG00000035862","ENSG00000035862","TIMP2",1207.5,1540.25,4
"ENSG00000260807","ENSG00000260807","AC009041.2",1209,1544.75,4
"ENSG00000108551","ENSG00000108551","RASD1",1210,1546.25,2
"ENSG00000203875","ENSG00000203875","SNHG5",1211,1549,3
"ENSG00000182195","ENSG00000182195","LDOC1",1212,1550.25,3
"ENSG00000116661","ENSG00000116661","FBXO2",1213,1551.25,4
"ENSG00000075035","ENSG00000075035","WSCD2",1214,1553.25,3
"ENSG00000145990","ENSG00000145990","GFOD1",1215,1554,3
"ENSG00000178741","ENSG00000178741","COX5A",1216,1554.5,3
"ENSG00000136237","ENSG00000136237","RAPGEF5",1217,1556.25,2
"ENSG00000123562","ENSG00000123562","MORF4L2",1218,1559.75,4
"ENSG00000158715","ENSG00000158715","SLC45A3",1219,1560,3
"ENSG00000135486","ENSG00000135486","HNRNPA1",1220,1561,4
"ENSG00000167468","ENSG00000167468","GPX4",1221,1561.25,3
"ENSG00000103056","ENSG00000103056","SMPD3",1222,1561.75,3
